User,Review,Rating,Date
A Google user,"This app has many bugs and this app is too slow same as it's wifi. Can't even open this app.""Dhilo vanekai Worldlink"".",1,2023-08-13 11:55:28
A Google user,Sometimes the online service for changing password doesn't accept the current password (even though entered correctly) which sucks!!,1,2020-06-19 21:39:34
A Google user,App is opening but nothing is showing. It could be only for my device but that should be fixed.,1,2022-03-15 07:57:01
A Google user,"This app is really usefull for world link user to change password with easily or blocklist ,whitelist and more service in this app. Thank you 👍",5,2023-04-16 10:19:56
A Google user,"I regret using the network . It's slow , costly ..As a customer we pay the company for the service , however here we are not getting return of the money we are investing in....Complains from customers are not seriously taken.!! I wish to give 0 star for this!!",1,2020-05-08 18:39:12
A Google user,After recent update couldnot change wifi password and ssid. Opened ticket twice the ticket is closed with remarks problem solved but still facing the problem.,2,2020-04-08 21:57:41
A Google user,This is the worst wifi for gaming. The ping always become 999+ and you will never have nice game. Worst of the worst wifi.,1,2020-11-10 09:18:35
A Google user,"Worst internet, worst service. Thinking about changing my service provider. Pay for the Internet then pay for extra calls complaing the network is slow and not working. Very disappointed! Worldlink communication, since I can't reply to your comment here, i am making an edit here itself: I am done calling your team.",1,2022-01-20 22:00:18
A Google user,Worst pvt.ltd ever I used there is many bugs and so poor services. In a monthly package there is only 27 days and In a month 2 or 3 days officially no wifi networks. 😡😡😡😡😡😡😡,1,2023-10-05 17:13:46
A Google user,Firstly the internet speed was very good but slowly the internet has became very slow plz the world team should fix it and also even the internet problems occur in every 9 or 10 days this needs to be fix I am not getting the internet speed as my internet should have,1,2021-09-04 08:48:05
A Google user,Last time it was good but after new update device filtering is not been working and you haven't solved this problem yet.,4,2020-04-11 18:42:37
A Google user,Worldlink online focus on money. Not customer service. They even disconnected my service during lock down and denied to reconnect until i paid.,1,2020-10-23 12:44:18
A Google user,Really the internet speed is super fast I used to play game at 360ms... 360 ms that's why wordlink used to say chito bhanekai wordlink cause of higher ping..,1,2020-10-08 23:37:36
A Google user,Very poor app. Mac filter doesn't work properly. Also keeps crashing.,1,2021-03-17 17:38:59
A Google user,"You are cheating us, its been a many years you are somehow lowering the power of the internet, I don't know where to report this mater, so that's why i reported here on playstore.😡 Switching to another network will be the best choice.",1,2021-09-05 13:08:40
A Google user,While opening this app it shows your connection time out . please try again later. What the hell is going on with this app,1,2020-12-30 10:27:12
A Google user,Cant login 😴always showing oops something went wrong and i again teied to log in it says already send pin to that number but haven't received any pin i tried from my 3 mobiles but it didnt work😠😠😠😠,2,2020-11-04 20:32:29
A Google user,How can the wifi be so slow ? At first the speed of it was pretty good but now it has become so slow that I can't even open my online games.,1,2020-03-25 13:24:51
A Google user,Worst Application with worst customer service Internet usages is different in web and App.. Unable to change Dual band router wifi SSID...,1,2021-06-17 21:33:39
A Google user,It's all okay but it would be nice if it reminds on new connected devices..I mean warning on new connected device..,3,2021-05-31 11:13:13
A Google user,These days its very hard to call them on phone when your wifi is not working. So need to address this ASAP.,4,2022-07-14 21:15:32
A Google user,Right now My worldlink app is not working when i open it. It simly say that no internet connection I want my app run properly,2,2020-02-05 21:29:57
A Google user,World most worst internet service in the world use data but don't use world it will tell u that we are giving for 30mbps but they give only 50-29kb bsdk. Inyernet,1,2021-05-14 13:00:35
A Google user,Not nice. Neither app nor your Internet service is good. And speed is fake. Even Facebook is slow. All site is slow.,1,2020-03-30 09:45:26
A Google user,One of the worst isp of Nepal. You can go with adsl and classic tech which are much more less costly. Worst costumer response they treat as if they have provided internet for free.,1,2020-09-08 16:52:46
A Google user,This app itself is not working. I am trying to change my Wi-Fi password but the app is not opening,1,2022-04-29 15:16:31
A Google user,It was fine before few weeks but now I can't check the connected devices nor use device filtering.,2,2021-08-05 18:31:20
A Google user,"We purchased wifi of 50mbps and while using net we expect good response from net but to be honest worldlink has the worst customer care ever I saw. It's net is very lagging and extremely slow and even when I tried to contact them through messenger, they give one reply in more than a hour. If your customer is approaching to you than please response as soon a possible. I request them for good customer care. And I repeat this us the worst net I ever saw since my eyes opened up..",1,2021-12-10 19:29:32
A Google user,It's good but you can't get the Mbps as you connected I had connected with 50Mbs .wordlink provides us 20 to 25 Mbps only.,2,2023-09-28 08:07:59
A Google user,Worst! Connected devices and Device filtering does not works properly!!!!,1,2020-12-19 17:48:41
A Google user,When I try to open this application then the app says check your connection . Either your application or your net is issue . 99.9% the application has problem need to be solve.,1,2020-12-11 23:09:00
A Google user,Bugs in whole app can't see connected devices and even can not change password,1,2018-10-30 22:36:24
A Google user,I give you four star rating because few weeks ago the wifi was very slow and problem while multiple people using but nowadays this problem was fixed so I was happy about that,4,2021-06-19 10:24:51
A Google user,Many times my nettv doesn't work properly. I bought 25mbps but on speed test it shows 19/20 only. So net goes slow.,2,2020-02-22 10:46:41
A Google user,"Worst app ever, laggy as hell, sometimes it won't even open and shows chheto bhanekai worldlink LOL, hell if this is fast then what is slow",1,2023-08-25 21:54:44
A Google user,Discusting app for changing my wifi password i am trying to login sincw .any days when i enter my phone number it says pin has already been sent to this number but i didnt get it ....☹️☹️😟,1,2020-08-03 09:39:16
A Google user,This app is useful for world link user . Highly advanced app . You can add device to blacklist whom you don't want to connect.,5,2020-08-25 06:50:32
A Google user,Not useful. I cant change my password als unable to block any connectedd devices . Needs immediate reforms.,1,2021-06-06 10:26:40
A Google user,In comparison and having experience worldlink is the best internet service provider in Nepal than other any.... Im getting all good response in time,5,2021-10-10 11:12:20
A Google user,Would be great if you guys update a new feature of blocking and allowing wifi access to the connected devices manually...,3,2020-04-10 19:24:33
A Google user,What the hell is going on with this app..this is not even working..I trying to open the app since 3 days it's not even opening,1,2023-09-17 13:50:17
A Google user,What I like the most about worldlink is it's customer care service. There were lots of problems in 2G but ai upgraded to 5G and since two months no internet issues,5,2021-05-16 23:10:00
A Google user,"Why is this app not getting updated? There's notification of updating the app when I open it, and it doesn't get updated..",2,2022-12-25 07:02:29
A Google user,Its filter function is not working properly. Please fix it soon..... You havenot fixed this problem yet ..... worldlink sercice is very bad.😡😡😡,1,2020-02-10 21:55:57
A Google user,I think I might have to change my connection now. Your office only calls when it is time to pay but the service is poor.,1,2020-03-25 19:39:46
A Google user,User should be able to change WiFi settings even if user is not connected to internet. Like in other ISP.,3,2023-01-08 09:20:24
A Google user,"Mac filtering feature won't work from the app , there might be some bugs and error",4,2020-09-09 15:43:40
A Google user,It is so bad that i cant even properly open my games only gives high ping.. what the hell?AND you are saying that you will provide free wifi to 10000 of people WHEN you cant even satisfy the the normal customer who are paying 😡😠😡😡😡😠😡😠 BIG TALK only..if this keeps up world link will fall....what the r u guys doing???😭😭😭😭😭,1,2020-03-30 21:32:48
A Google user,"In my phone, the app stuck on its starting screen, and i can't even log in for the last few days..",4,2023-08-30 11:33:23
A Google user,Its too lack app . When i want to check something it says fail to connect server or internet . Fix it world link members and make it faster .,1,2023-07-20 19:46:32
A Google user,I am having so much of problems due to slow internet. The net is so slow it makes me wanna throw away my phone and cry. Please do something.,1,2020-09-13 13:56:34
A Google user,We can't see the list of connected devices.. plz fix this bug.,3,2019-10-29 11:25:13
A Google user,The wifi is getting slow and the app is not even opening it just stays in the flash screen (device :redmi note 10),1,2023-08-24 21:30:48
A Google user,One of the best way for handling wifi network through this application ..... Very good worldlink team!!!!!!,5,2022-06-30 21:42:57
A Google user,The worst internet ever.. I regret so much choosing worldlink In first it will give good experience but when time spends it will become worst and worst If you play game then you will break router for sure Plz worldlink give your customer a good experience,1,2022-12-06 21:35:20
A Google user,"It automatically logs out and when I enter the number that I have registered , why it shows that something is wrong?",1,2023-08-19 18:34:42
A Google user,App doesn't load on my phone.... It's keep on loading only... Solve this issue as soon as possible....,2,2022-03-29 18:50:46
A Google user,Hey worldlink your customer service is very dissapointing i call to the customer service but they didnt recieve it. Very useless,1,2020-07-23 15:14:45
A Google user,this app is not opening in my mobile after i logged in and after open this app i want to change password but i cant solve this problem...,1,2020-08-06 19:04:01
A Google user,Always shows main router offline. Can't control anything. A disgraceful app.,1,2020-08-06 20:49:30
A Google user,Worst app ever lots of bug an untrusted app i paid 3month net from this app my money also got deducted but money which i paid is not saved in their system This app is slow af dont use this app,1,2024-05-24 12:13:47
A Google user,Whenever The Electricity Gone And Come Back My Router Takes Exact 6minute of time to load. Why this is Happening and what's the Solution for this Problem. ?,1,2020-08-12 23:33:52
A Google user,Worldlink provides very poor net.....Very much dissatisfied. It's just meant to suck the users money only 😡😡....No quality net as paid.,1,2021-01-08 21:38:01
A Google user,The app hasn't open or function properly since the last update. Fix the problem please.,1,2018-12-26 21:03:19
A Google user,This app does not work anymore. When I try to log in it says something went wrong even while opening the app,1,2024-05-02 18:26:41
A Google user,Too much improvement needed features and concepts are very good but needed more work on it,2,2022-04-27 01:23:19
A Google user,Overall decent app but only one major con is that it is very slow and laggy. That's why giving one star for that very reason.,1,2020-10-19 17:30:27
A Google user,"Boycott Worldlink! Today!!! 🚫 I mean it! I have been there loyal customer since 2017-18. I have always paid full year internet services for the smooth performance. I trusted their service over any other Internet service provider in town. But today, they failed to show their costumer service. I am not saying this to degrade their brand. I am saying this because they ignored my request. I live in the heart of Kathmandu and I do not have Internet service since yesterday i.e. Two Days! FRUSTRATED!!",1,2023-11-29 20:19:25
A Google user,It is very bad net work some times it disconnects it self and connect it self very bad for kid who are doing online class or playing anything it is very bad,1,2021-09-26 11:54:53
A Google user,Verification code saying send but it's been 2 days still not comming?? Why like this?? Previous apps was ok but now after update very bad,1,2019-10-07 20:21:32
A Google user,"The app is really good and user friendly , when i used it for the 1st time it was like i knew everything abt it because it was so eazy to use. GreatWork by the Wlink team. 🙂❤",5,2020-10-31 07:28:18
A Google user,Why it's saying that my router is offline even when my router is online? Please solve this issue asap. Then I will rate it 5 stars!,4,2020-09-21 13:35:35
A Google user,"Good but It's not providing real speed what we were agreed like if i should have 40mbps speed, it provides 10-13+mbps only.. so plz improve this condition.",3,2019-06-09 10:24:44
A Google user,This might be my first review to any app. This ISP is the terrible and irresponsible ISP in Nepal. My internet was down for 4 days and contacted them more then 10 times but no one came to fix it. They only say tech team will contact but no one calls. -5/5(minus five) rating for this ISP. Internet is not stable and support people are so badly mannered. No one take responsibility to fix the problem and they even don't provide contact of responsible person.,1,2020-11-17 10:57:30
A Google user,"Unreliable, error message pop up on everytime you want to change your password or your device filters options.",1,2021-05-07 21:46:58
A Google user,I dont even care about the app.. because the customer service is the shittest one and worst isp ever to exist in Nepal. If I had an option to rate in negative I wouldve but unfortunately there isnt any.,1,2024-06-26 21:03:58
A Google user,Worst Internet Speed of all. 40 MBPS feels Like Old UTL style Internet of 10/15 KBPS. Enjoy with World Link . This is the most Stupid App ever. You cannot solve the issue of slow internet from this app.,1,2020-08-17 20:47:01
A Google user,One of the worst apps. Why you guys are taking so long time to repair your apps? Not working since several weeks. Are you going to shut down the company?,1,2021-07-04 08:11:20
A Google user,Worse app ever seen . i have been using 50mbps internet but it looks like i am using 5mbps internet . your service is worse . i copmlain every week but also the internet service is very slow and worse,1,2020-07-17 08:58:40
A Google user,Doesn't even load one page but shows optimum speed during speed test everytime. 😡😡😡,1,2020-09-06 17:31:32
A Google user,Why can't I use the device filtering properly there's always some errors when i put some devices on the filtering,1,2020-08-01 10:59:35
A Google user,I already paid the service charge and still in app they show that there's due....fix your prblms otherwise I don't think you'll gain more costumers...wahiyat service,1,2021-10-20 17:32:12
A Google user,Cannot access my worldlink app ...says there's no internet connection but my phone is connected to the worldlink router. Help.,1,2020-01-06 14:31:44
A Google user,This Wi-Fi is getting worster and worster please😫🙏🙏💓 please fix it as soon as possible it is working too much slow I can't open a app of my Phone,1,2020-03-24 13:38:40
A Google user,Pretty expensive sometimes it runs bad and many times the server is down and our one day will get wasted.,2,2023-07-15 13:09:25
A Google user,The wifi is getting worst day by day even the game runs in high ping and the video gets stuck time to time plz solve the problem.,1,2020-08-30 21:51:44
A Google user,this app is Extremely slow and takes 2/3 minutes to open through its own internet.,2,2022-06-11 06:49:01
A Google user,Doesnt even work properly. Want to add in filtering always say error.. Stupid app,1,2021-04-19 21:04:04
A Google user,"Their 5G router is the slowest and the router with the least range available. Dont buy their 5G ROUTER, YOU WILL REGRET IT.",2,2023-01-07 09:28:46
A Google user,Not so good I can't choose my subscription time .I have to choose your three month subscription despite of wish through this app.,1,2022-05-28 12:54:22
A Google user,Why would you log me out after updating and when I try to login ....it says the pin has already sent without sending pin.....who developed this application,1,2020-05-26 13:29:31
A Google user,This internet is basically good not the best cuz its very slow in my locality. Many people complain about this problem. So it nedd to be improved.. And lastly Its not chiito bhanekaay world link it need to be slow bhanekaay world link ..... Thank U for reading... Now u can live happily but not me cuz of this internet😒,4,2021-02-02 19:18:23
A Google user,Worldlink is the worst wifi network i have ever used it has so many problems that i literally had to call the worldlink help center 3 to 4 times in a single day some times,1,2024-05-24 17:14:03
A Google user,"Device Filtering feature is not working after the new update, please kindly fix it soon.",2,2021-02-13 10:47:21
A Google user,Very pathetic service. No help from customer care. They open the ticket for you and next day they will close it without resolving,1,2021-08-09 09:10:57
A Google user,The worst service ever. I can't even restart my router through the official app installed in my phone.,1,2022-04-08 10:56:16
A Google user,"Poor App, Always failed to communicate with the device. Need internet to open this app. Useless app Very slow",1,2022-03-18 20:04:10
A Google user,Nice app but you should also give the previous features like current downloading and uploading speed in the app.,2,2020-08-28 08:08:10
A Google user,Band steering is not working. It shows Alert message Nothing to save.,2,2022-01-24 19:33:58
A Google user,What a pathetic app from a so called top ISP of Nepal. Doesn't even load and even when it manages to load once in a blue moon it's useless.,1,2023-08-25 21:15:38
A Google user,Nonsense this app doesn't change password and it doesn't block WiFi don't wast time to download.,1,2020-01-17 08:51:46
A Google user,This app doesn't work properly. Neither I can change profile details nor my WiFi password through it.,1,2021-03-07 21:10:25
A Google user,The Internet speed has become so slow that looking at the first add it's like they are basically scaming us...hats off to you worldlink,1,2020-09-13 23:25:17
A Google user,Lot of bugs everytime have to clear data and cache to see daily data uses need to be improved..,2,2020-12-21 07:42:44
A Google user,I takes lots Of Time to load connected devices and mac filters. Please fix is it asap,1,2021-04-17 20:52:17
A Google user,The range of connectivity is so poor and the speed of internet is also not stable.,3,2021-05-13 11:59:54
A Google user,My problems are being ignored. They are not able to solve. I had to solve my self. I have decided to change to other service . We are running a hotel here...but internet is pissed off Hetauda branch,1,2021-01-12 19:10:10
A Google user,"What is wrong with you guyz!! My wifi isn't working nicely, Internet speed is being too much! WIFI name : smsrr_fctwn I hope you guyz will fix it!!",1,2021-02-20 14:38:21
A Google user,Worst app ever. Need to reinstall everytime I open it. Doesn't open most of the time.,1,2022-06-25 10:11:39
A Google user,"Worst net. If i could rate 0 stars, that'd be it. Slow internet with frequent disconnection. No improvement even if u call the center. Not renewing it again for sure",1,2021-12-28 15:53:43
A Google user,"I cannot change my wifi ssid and password, neither from the app nor from the browser. Can you suggest me how to do it.",1,2020-05-29 11:05:43
A Google user,Very slow Pugb cannot open sometimes. If open then pink so high. App is also not working fast.,1,2021-07-27 21:49:02
A Google user,Why do you have the option changing password if it doesn't? The wifi name or password won't change via app.,1,2021-05-31 16:06:29
A Google user,Worldlink wifi is not working properly I don't know why this is happening but it should be fixed.,1,2022-08-09 15:08:55
A Google user,New version is automatically adding _wlink at the end of wifi name. I m paying you money for internet. You can't force us to advertise your brand.,1,2020-04-27 10:22:58
A Google user,It says that upgrade your router to apply divine filtering...what that means and how to do it.,1,2020-04-25 19:00:27
A Google user,Whats happening with World link.. though I have upgraded from 20 to 80 Mbps ; the internet is still working slow.,1,2022-02-09 16:46:21
A Google user,"Internet is too slow these days, especially in the evening. Even the app doesn't load.",1,2021-05-31 20:00:36
A Google user,Poor app and net also. No matter how much mbps you buy same reasult. I have 40 mbps at my home. Can't even handel 2 phone and 1 laptop.,1,2021-09-21 19:37:54
A Google user,New updates is missing parental control. Really embarrassing. Bring back parental control as soon as possible,1,2021-08-27 13:27:52
A Google user,App doesn't open . there is no response of app When i try to open the app it only show me white blank spacee. it sucks no thing to do in this app.,1,2022-04-06 22:14:38
A Google user,I am saying that this app is worldest very slow to open this app wait atlist 2 hours and trying to open from app store and play store any where we can try to open this app but the app isn't open why app doesn't open,1,2023-10-13 19:31:07
A Google user,It always shows that my router is offline even when my router is ON ! please fix that!,4,2020-02-27 21:56:06
A Google user,This app is not working properly 😒 and so much bug to fix it By the way your internet speed is so slow 🐌 😑,1,2022-01-17 13:44:09
A Google user,World link itself is uslesss Better not use it... This is so f getting irritating that i can't even watch a movie properly..... just disappear worldlink you are just looting our money Somebody please band this useless internet......,1,2024-02-02 20:06:45
A Google user,Recently i had another version of the app and now i am having the app that i was using before.its very hard to change the wifi name even now.,2,2020-02-26 20:34:33
A Google user,Kindly bring back Star Sport Select 1& 2 HD channel in NETTV..how long will it take..we have waited patiently till now..,3,2020-11-28 12:21:15
A Google user,Good app... But its really slow to load up the speedtest... Otherwise its a good one to followup for my internet connection.,4,2020-03-14 19:48:46
A Google user,What i like currently about this app is how worldlink has continously improved their interface . It shows that they listened. Best app for all the control.,5,2020-12-20 11:53:39
A Google user,The internet service is good at first. But when you near the expiration time it becomes worst. Ping problem is must in world link.,1,2021-09-10 18:00:52
A Google user,it is not for the app its for the lag and high ping during games...just change your slogan...say khachua ko chal vanekai worldlink...never install worldlink wifi if you wanna play games and watch youtube videos...you will regret it....worse provider ever,1,2020-05-30 09:32:35
A Google user,I am not able to open my worldlink app. Can you please help me out. I want to change password but if the app doesn't open how could i do that.,1,2021-07-25 01:53:41
A Google user,"Poor maintenance, The app too lag. Need some updates to run fast.",2,2024-08-22 12:51:08
A Google user,Terrible. Doesn't work. Better talk over phone. App says my router offline. And doesn't allow to convert to online.,5,2020-11-14 13:52:50
A Google user,If You are using this network Then Change it 😡💢 It isn't giving Access to most of the website and can't even open a game totally worst network in Nepal Fix the problem to be honest this network isn't capable of 1 star but I am giving a star 🤬,1,2024-11-16 12:13:24
A Google user,pathetic app. keeps crashing everytime I open on s24 ultra and drains battery even when not in use,1,2024-10-27 07:31:12
A Google user,It is a very low quality network company because this app is not working and its als dont have high range,1,2024-10-28 18:41:33
A Google user,In this update there isnt remote control in phone please make we can control from mobile,4,2024-10-19 14:05:02
A Google user,Please work on device filtering option. Works very slow.,3,2024-12-04 07:15:01
A Google user,This app is not use full because her application is not properly work and not sure Chek connected device's,1,2024-11-25 08:27:36
A Google user,The internent speed is slow. Even I can't plau games. I can say it is the worst network Ever seen🖓,1,2020-04-05 13:21:59
A Google user,Your app has alot of bug like MAC Filtering does not work properly,1,2024-10-12 10:01:25
A Google user,Device filtering feature is very much disappointing.,1,2024-11-30 19:49:36
A Google user,User friendly .easy to use and always helpful.,5,2024-10-15 21:56:00
A Google user,I think we purchase 20 mbps package but wlink didn't provide that much according to speed ... online game also run hardly After this year I will never use wlink,1,2020-05-03 16:01:02
A Google user,I've been trying to change my password from 1 week but unable to do so. Didn't know changing PW can be this hard,1,2021-05-08 18:46:26
A Google user,"Very bad I mean worst network, this is also not enough for network quality. Not worth the money we pay plus services is not too the mark.",1,2021-05-19 20:58:19
A Google user,Support ticket opened should not be closed until and unless the problem has been solved. Compensation procedure is not transparent! Horrible experience!,1,2019-11-07 17:54:49
A Google user,"Mac filter not smooth, sync issue, etc",2,2025-03-02 23:06:33
A Google user,World slowest internet,1,2025-02-02 21:43:47
A Google user,It's good and provides good Internet but some time i don't know why this Internet speed makes me to go into slow motion mode.,4,2023-09-28 22:56:56
A Google user,I would not even rate you one star. The connection is worst and I cannot wait to change the company after lockdown.,1,2021-05-15 16:27:23
A Google user,If i could give 0 stars it would be very grateful for this super slow net even for 1 device also rhe speed is 1mbps of 20 mbps net so distinguish.,1,2020-09-25 12:02:06
A Google user,I subscribed 20mbps package but on speed it shows 9/10mbps only. So net goes slow. please solve my problem.,2,2020-03-03 16:25:48
A Google user,Not valuable app,5,2025-02-21 03:46:38
A Google user,This app not surely supports device filtering (whitelist devices) as expected,1,2024-11-07 14:16:06
A Google user,"Average 🤘 Need to Update more features for betterment. (Specially Apps UI design, need to be polished well).",4,2024-06-06 00:20:22
A Google user,"App is buggy. Wont even open now. all it says "" error, something went wrong"". what a waste",1,2021-05-22 21:00:01
A Google user,Worst net I have ever seen in my life due to this internet I cannot even play properly games whenever I play rank match in mlbb my internet always goes on 299 mps where every thing get laged.i guess 1 star is also more for this internet,1,2023-12-11 21:03:32
A Google user,worst internet speed ever. Nepal telecom works better than worldlink. Im stuck for a year so cant do anything about it but i wont recommend worldlink to my enemies.,1,2021-02-15 17:54:49
A Google user,Worst internet problems,1,2025-02-17 16:43:40
A Google user,Worst internet provider. very slow download and upload speed. I have bought 20Mbps but download and upload goes 500kbps. I recommend to new customer Don't use worldlink,1,2021-12-15 07:04:56
A Google user,Speed indicator not working. Waiting for the patched version. Thank you.,4,2020-02-18 19:13:27
A Google user,Why my always say when i was going for WiFi password change It say Failed to make desired changes Plz contact WLINK. Support Plz reply and also fix this issue,1,2021-01-06 19:47:33
A Google user,Extremely disappointed ! The router keeps on restarting itself within short period😴,1,2021-07-07 18:33:21
A Google user,Sometimes it's good but not all the time... All over it's not so good. Yeah it's just working in poor signal.,2,2020-11-12 22:17:28
A Google user,"App crash frequently, Specially while trying to test the speed of the internet.",3,2020-01-17 14:17:15
A Google user,This app have too bugs that why when I checked my connected device it's take too much time and not work properly,1,2024-06-13 12:27:59
A Google user,"Full of issues, disconnects from home account. Worst app just like their service.",1,2023-08-20 22:16:59
A Google user,Internet is very slow.. When I trying to play pubg game ping will come very high... Mobile data is better then your Internet.. Please fix the issue....,2,2021-11-25 07:50:01
A Google user,"Mac filtering just doesnt work, the blacklisted device are automatically cleared and device filtering mode is set to None.",1,2024-06-11 20:45:16
A Google user,"Can be improved. When the internet goes down, the support section in the app doesn't work. How can we create complaints.",2,2021-12-16 13:30:03
A Google user,I could better give you 0 star but its not possible i have never seen this kind of stupid net which is really slow.And even by complaining 20 times a month also its nor ever changed..,1,2021-05-25 12:32:49
A Google user,Stupid isp. No customer care whatsoever. App is slow like the internet. Havent got good internet after purchasing yearly package!,1,2022-05-19 18:57:44
A Google user,I cannot change my WiFi password after the new update of this app...Please modify the settings to the previous ones..,2,2020-05-29 20:21:49
A Google user,If there is option of degrading or minus rating i should go through it! Coz i'm unsatisfied with this networking issues!,1,2022-04-02 23:18:53
A Google user,"Sorry say , now days wifi is very slow and range also less, Hope to get problem solve ,its happening from last few weeks .",1,2020-06-25 22:41:13
A Google user,Gives diffeen ping than ookla 🤔🤔 ping in app shows 45/25 but in real its 135 in ookla and app wont work properly now a days,1,2021-04-23 11:33:38
A Google user,"The service they provide is really bad and they do take advantages of online payment, to be precised they miscalculate the potential days of internet .What they r doing is really upsetting",1,2020-05-18 17:44:30
A Google user,My phone number is added to my account..But i am unable to login through this app why? Please fix problem.Accountname(dhirajkhadka_wlink),1,2020-05-20 19:41:07
A Google user,It's not logging in ... It doesn't provide otp every Time,2,2025-01-21 10:41:31
A Google user,In android 14 it's doesn't work properly. When I open app it's close constantly its so buggy,1,2023-12-11 22:41:19
A Google user,All features are okay. But I cannot block devices connected to the router.,4,2020-01-06 19:22:58
A Google user,Worse internet speed. Been complaining for straight 6 month but still they taking for granted. Now looking new alternative,1,2021-02-12 20:26:39
A Google user,App doesn't even launch. Just showing the splash screen.,1,2023-08-30 12:18:58
A Google user,"Who made this app? This is totally joke and time waisting material, literally! the blacklist and whitelist are doing nothing. 1star is enough for your hardwork,which is zero.",1,2023-12-23 10:44:58
A Google user,In our home today world link is not Working Good and Fast I don't know but any way this app very help to see Days of WiFi and change password,1,2020-08-03 17:23:35
A Google user,"Slow network i have paid 1500 for 45 mbps net, now they have so called upgraded my net to 225mbps but reality it works just 2.5 mbps. Its a scam.",1,2022-01-08 19:58:32
A Google user,I am trying to login to the app but its not sending me verification code and saying 'oops something went wrong'!,1,2023-04-11 08:56:38
A Google user,Router shows offline even its online due to which SSID and password cannot be change. Worst.,1,2021-07-31 02:14:09
A Google user,One of worst app ever. It works good for 6 months and after that it will not open,1,2021-08-03 19:31:41
A Google user,Most useless wifi of the world is world link.I have 40 mbps pack and i still cant even watch a stream properly .,1,2020-05-23 13:01:06
A Google user,The app is not opening today (If opened then hardly responding).. Is there any maintenance going on today on app?,1,2020-01-12 21:12:03
A Google user,Some of its functions are not working properly Speed test lags in my mobile phone Plzz fix those bugs soon...,2,2020-01-05 07:21:17
A Google user,Prompt response is the best part of this organisation. However client handling skills need to upgrade while in billing part.,4,2020-05-13 12:45:49
A Google user,High rate and slow internet in nepal.... Very bad service provider... Always ignore the customer problem.. I don't want to give any Star...,1,2020-09-27 11:22:07
A Google user,The app stopped working since few weeks. Gets stuck on the main login page with WorldLink logo.,1,2023-09-10 16:03:48
A Google user,"there is no any option to make mac adress block,two ssid and more so bad please update app within a day",3,2020-07-20 21:27:08
A Google user,I have the experience of the worst maintenance facility they are providing in case of internet interruptions.,1,2023-10-26 16:43:47
A Google user,"Cant open the app...why is gps location needed even though I dont want to give away? And hence its stuck, I think.",1,2023-08-17 21:08:56
A Google user,"Buggiest app ever, keeps crashing. The fact that a country's largest ISP has such a buggy app is a joke. Fix your app Wlink.",1,2024-05-02 18:12:17
A Google user,what's the use of app which doesn't even open? the app stopped working few days after i upgraded to 40 mbps from 20 .,2,2021-11-25 19:53:23
A Google user,"Very useful app..saved my phn call expense,also can change my wifi password and account details can be view... Thank you",5,2020-01-02 11:35:32
A Google user,When ever I tend to change wifi password the app automatically gets closed and even password is not changeable .,1,2019-09-27 18:08:54
A Google user,WiFi works very slow. And I'm soon going to change it. #endworldlink,1,2020-07-24 22:23:56
A Google user,The network stops working many times! But the app is fine!,4,2020-07-23 13:57:36
A Google user,Internet is being slow now days what is a problem of Internet. Solve the problem of Internet. Internet is automatically not connected .the router is offline. Plz solve the problem,1,2023-05-23 21:50:11
A Google user,It say pin has already sent in mobile number but no message came fix it i had already uninstalled and install but not solve i cant change password,1,2020-08-03 15:13:29
A Google user,This app isn't working anymore. It's been more than 1 month!!!,1,2025-01-12 21:37:22
A Google user,Doesn't even reply to the problems. doesn't even open half a time and speed test is broken.,1,2020-09-22 15:32:29
A Google user,Very useful app but why not sending verification code in Gmail I'd. World link should be fix this issue.,3,2022-09-23 14:50:54
A Google user,I have been using wordlink for past 10 years without issues but this 2020 it made me realize this will be the last year I will be using wordlink...,1,2020-10-04 21:30:03
A Google user,Most of the time this app doesn't show connected devices. Please fix it.,2,2021-05-01 10:46:43
A Google user,DONT USE WORLDLINK AT ALL. WORST SERVICE IN NEPAL. AND THIS APP.... EVEN I CAN DESIGN BETTER AND FUNCTIONAL APP THAN THIS THING.,1,2018-10-24 21:01:40
A Google user,Very good signal but slow access n ot showing real speed on mobile devices.,4,2021-03-10 21:59:44
A Google user,Couldn't login. Verification code is needed but you didn't send the verification code to my device disappointed.,1,2024-04-08 08:40:19
A Google user,Worst service the operator just came and did the work the same problems are being repeated.stop if uh can't provide better services,1,2023-07-13 20:38:46
A Google user,Why it's showing invalid login attempt if though it's right pin code 🙂 Please fix this bug soon ..I can't even open world link app .m,1,2024-07-29 20:15:12
A Google user,poor app and poor developers. Worldlink really need to make more priority on making smooth app now. 3rd class app,1,2021-09-25 09:58:37
A Google user,I won't able to used device filtering feature Customer support ticket is used less I can get the call after 2 3 days of ticket opening.,1,2022-04-14 21:46:59
A Google user,Updating the review as the app now has features like Mac filtering. The app still wont allow Safenet registration.,4,2019-01-14 22:20:19
A Google user,Very very bad. Even we cant play online games properly. I will recommend dont use worldlink .use others communication.,1,2021-06-12 11:25:50
A Google user,Parental control doesnt works and safe net for kids should be more better as we can't block apps like tiktok etc for kids.,3,2020-04-11 22:20:36
A Google user,This is worst app... 1st of all provide good routers you suckers providing cheap quality routers nd selling good router in high price for more profits,1,2020-12-19 03:41:05
